state,year,metric,age_group,count,population,rate
AK,2019,Miscarriage,20-24,450.0,21878,2056.8607733796507
AK,2019,Miscarriage,25-29,660.0,27937,2362.4583885170205
AK,2019,Miscarriage,30-34,550.0,27380,2008.7655222790358
AK,2019,Miscarriage,35-39,290.0,25235,1149.1975430949078
AK,2019,Miscarriage,40+,60.0,20731,289.42163909121604
AK,2019,Pregnancy,15-19,620.0,21463,2888.69216791688
AK,2019,Pregnancy,20-24,2900.0,21878,13255.324984002194
AK,2019,Pregnancy,25-29,4150.0,27937,14854.851988402475
AK,2019,Pregnancy,30-34,3460.0,27380,12636.961285609936
AK,2019,Pregnancy,35-39,1800.0,25235,7132.950267485636
AK,2019,Pregnancy,40+,400.0,20731,1929.4775939414403
AK,2020,Abortion,15-19,130.0,21388,607.817467738919
AK,2020,Abortion,20-24,400.0,21452,1864.6280067126609
AK,2020,Abortion,25-29,350.0,26770,1307.433694434068
AK,2020,Abortion,30-34,260.0,27571,943.0198396866273
AK,2020,Abortion,35-39,130.0,25658,506.6645880427157
AK,2020,Abortion,40+,40.0,21223,188.47476794044198
AK,2020,Birth,15-19,378.0,21388,1767.3461754254722
AK,2020,Birth,20-24,1954.0,21452,9108.707812791348
AK,2020,Birth,25-29,2896.0,26770,10818.079940231602
AK,2020,Birth,30-34,2629.0,27571,9535.381378985165
AK,2020,Birth,35-39,1326.0,25658,5167.9787980357005
AK,2020,Birth,40+,267.0,21223,1258.0690760024502
AK,2020,Miscarriage,15-19,90.0,21388,420.79670843463623
AK,2020,Miscarriage,20-24,430.0,21452,2004.4751072161102
AK,2020,Miscarriage,25-29,610.0,26770,2278.670153156518
AK,2020,Miscarriage,30-34,550.0,27571,1994.8496608755577
AK,2020,Miscarriage,35-39,280.0,25658,1091.277574245849
AK,2020,Miscarriage,40+,60.0,21223,282.71215191066295
AK,2020,Pregnancy,15-19,600.0,21388,2805.3113895642414
AK,2020,Pregnancy,20-24,2780.0,21452,12959.164646652993
AK,2020,Pregnancy,25-29,3860.0,26770,14419.12588718715
AK,2020,Pregnancy,30-34,3440.0,27571,12476.87787893076
AK,2020,Pregnancy,35-39,1740.0,25658,6781.510639956349
AK,2020,Pregnancy,40+,370.0,21223,1743.3916034490883
AL,1988,Abortion,15-19,5110.0,162848,3137.8954607977994
AL,1988,Abortion,20-24,6600.0,163053,4047.763610605141
AL,1988,Abortion,25-29,4320.0,169778,2544.499287304598
AL,1988,Abortion,30-34,2410.0,165953,1452.2183991853115
AL,1988,Abortion,35-39,1120.0,150994,741.7513278673324
AL,1988,Abortion,40+,290.0,132391,219.0481226065216
AL,1988,Birth,15-19,10312.0,162848,6332.285321281195
AL,1988,Birth,20-24,19293.0,163053,11832.348990818937
AL,1988,Birth,25-29,17617.0,169778,10376.491653806735
AL,1988,Birth,30-34,9846.0,165953,5933.005127957916
AL,1988,Birth,35-39,2987.0,150994,1978.2243003033234
AL,1988,Birth,40+,405.0,132391,305.91203329531464
AL,1988,Miscarriage,15-19,2570.0,162848,1578.1587738258988
AL,1988,Miscarriage,20-24,4520.0,163053,2772.104775747763
AL,1988,Miscarriage,25-29,3950.0,169778,2326.567635382676
AL,1988,Miscarriage,30-34,2210.0,165953,1331.7023494603893
AL,1988,Miscarriage,35-39,710.0,150994,470.217359630184
AL,1988,Miscarriage,40+,110.0,132391,83.08721891971508
AL,1988,Pregnancy,15-19,18000.0,162848,11053.252112399292
AL,1988,Pregnancy,20-24,30410.0,163053,18650.377484621564
AL,1988,Pregnancy,25-29,25890.0,169778,15249.32558988797
AL,1988,Pregnancy,30-34,14470.0,165953,8719.336197598115
AL,1988,Pregnancy,35-39,4820.0,150994,3192.1798217147702
AL,1988,Pregnancy,40+,800.0,132391,604.2706830524734
AL,1992,Abortion,15-19,4150.0,152215,2726.406727326479
AL,1992,Abortion,20-24,6290.0,164977,3812.652672796814
AL,1992,Abortion,25-29,3520.0,156176,2253.867431615613
AL,1992,Abortion,30-34,2040.0,169904,1200.6780299463226
AL,1992,Abortion,35-39,1150.0,168060,684.2794240152327
AL,1992,Abortion,40+,320.0,152130,210.34641425096956
AL,1992,Birth,15-19,10960.0,152215,7200.341622047761
AL,1992,Birth,20-24,19562.0,164977,11857.410426907994
AL,1992,Birth,25-29,16955.0,156176,10856.341563364409
AL,1992,Birth,30-34,10474.0,169904,6164.657689047933
AL,1992,Birth,35-39,3428.0,168060,2039.7477091514936
AL,1992,Birth,40+,534.0,152130,351.01557878130546
AL,1992,Miscarriage,15-19,2610.0,152215,1714.6798935715929
AL,1992,Miscarriage,20-24,4540.0,164977,2751.8987495226606
AL,1992,Miscarriage,25-29,3740.0,156176,2394.734146091589
AL,1992,Miscarriage,30-34,2300.0,169904,1353.7056219983049
AL,1992,Miscarriage,35-39,800.0,168060,476.02046888016184
AL,1992,Miscarriage,40+,140.0,152130,92.02655623479919
AL,1992,Pregnancy,15-19,17710.0,152215,11634.85858818119
AL,1992,Pregnancy,20-24,30390.0,164977,18420.74955902944
AL,1992,Pregnancy,25-29,24210.0,156176,15501.741624833521
AL,1992,Pregnancy,30-34,14820.0,169904,8722.572746962991
AL,1992,Pregnancy,35-39,5380.0,168060,3201.2376532190883
AL,1992,Pregnancy,40+,990.0,152130,650.759219088937
AL,1996,Abortion,15-19,3200.0,160943,1988.2815655231977
AL,1996,Abortion,20-24,5420.0,156405,3465.362360538346
AL,1996,Abortion,25-29,3090.0,156680,1972.1725810569312
AL,1996,Abortion,30-34,1760.0,161922,1086.943096058596
AL,1996,Abortion,35-39,980.0,176144,556.362975747116
AL,1996,Abortion,40+,310.0,167319,185.27483429855545
AL,1996,Birth,15-19,10807.0,160943,6714.799649565374
AL,1996,Birth,20-24,18052.0,156405,11541.830504139894
AL,1996,Birth,25-29,15863.0,156680,10124.45749297932
AL,1996,Birth,30-34,10595.0,161922,6543.273922011833
AL,1996,Birth,35-39,4182.0,176144,2374.193841402489
AL,1996,Birth,40+,678.0,167319,405.2139924336148
AL,1996,Miscarriage,15-19,2480.0,160943,1540.918213280478
AL,1996,Miscarriage,20-24,4150.0,156405,2653.367859083789
AL,1996,Miscarriage,25-29,3480.0,156680,2221.0875670155733
AL,1996,Miscarriage,30-34,2300.0,161922,1420.4370005311198
AL,1996,Miscarriage,35-39,930.0,176144,527.9771096375692
AL,1996,Miscarriage,40+,170.0,167319,101.60232848630461
AL,1996,Pregnancy,15-19,16490.0,160943,10245.863442336728
AL,1996,Pregnancy,20-24,27620.0,156405,17659.281992263677
AL,1996,Pregnancy,25-29,22430.0,156680,14315.802910390605
AL,1996,Pregnancy,30-34,14650.0,161922,9047.566112078655
AL,1996,Pregnancy,35-39,6100.0,176144,3463.0756653647018
AL,1996,Pregnancy,40+,1150.0,167319,687.3098691720605
AL,2000,Abortion,15-19,2490.0,160456,1551.8272922171811
AL,2000,Abortion,20-24,4620.0,156233,2957.1217348447512
AL,2000,Abortion,25-29,3060.0,150616,2031.6566633027035
AL,2000,Abortion,30-34,1560.0,152816,1020.8355146058004
AL,2000,Abortion,35-39,930.0,172909,537.8551723739077
AL,2000,Abortion,40+,290.0,177209,163.64857315373374
AL,2000,Birth,15-19,9727.0,160456,6062.098020641172
AL,2000,Birth,20-24,20084.0,156233,12855.15864126017
AL,2000,Birth,25-29,17111.0,150616,11360.678812343975
AL,2000,Birth,30-34,10806.0,152816,7071.249083865563
AL,2000,Birth,35-39,4566.0,172909,2640.6953946873787
AL,2000,Birth,40+,804.0,177209,453.7015614331101
AL,2000,Miscarriage,15-19,2190.0,160456,1364.8601485765569
AL,2000,Miscarriage,20-24,4480.0,156233,2867.511985304001
AL,2000,Miscarriage,25-29,3730.0,150616,2476.496520953949
AL,2000,Miscarriage,30-34,2320.0,152816,1518.1656371060621
AL,2000,Miscarriage,35-39,1010.0,172909,584.1222839759643
AL,2000,Miscarriage,40+,190.0,177209,107.218030686929
AL,2000,Pregnancy,15-19,14410.0,160456,8980.655132871316
AL,2000,Pregnancy,20-24,29180.0,156233,18677.232082850613
AL,2000,Pregnancy,25-29,23900.0,150616,15868.168056514582
AL,2000,Pregnancy,30-34,14690.0,152816,9612.867762537953
AL,2000,Pregnancy,35-39,6500.0,172909,3759.202817667097
AL,2000,Pregnancy,40+,1280.0,177209,722.3109435751006
AL,2005,Abortion,15-19,1930.0,161701,1193.5609550961342
AL,2005,Abortion,20-24,3790.0,163672,2315.6068234029035
AL,2005,Abortion,25-29,2490.0,147499,1688.1470382850052
AL,2005,Abortion,30-34,1530.0,149728,1021.8529600341953
AL,2005,Abortion,35-39,760.0,154736,491.1591355599214
AL,2005,Abortion,40+,250.0,173653,143.96526406108734
AL,2005,Birth,15-19,7771.0,161701,4805.783514016611
AL,2005,Birth,20-24,19134.0,163672,11690.454078889486
AL,2005,Birth,25-29,16743.0,147499,11351.26339839592
AL,2005,Birth,30-34,11138.0,149728,7438.822397948279
AL,2005,Birth,35-39,4546.0,154736,2937.9071450728984
AL,2005,Birth,40+,971.0,173653,559.1610856132633
AL,2005,Miscarriage,15-19,1750.0,161701,1082.244389335873
AL,2005,Miscarriage,20-24,4210.0,163672,2572.2176059435947
AL,2005,Miscarriage,25-29,3600.0,147499,2440.6945131831403
AL,2005,Miscarriage,30-34,2380.0,149728,1589.5490489420818
AL,2005,Miscarriage,35-39,990.0,154736,639.799400268845
AL,2005,Miscarriage,40+,220.0,173653,126.68943237375686
AL,2005,Pregnancy,15-19,11440.0,161701,7074.786179429936
AL,2005,Pregnancy,20-24,27130.0,163672,16575.834596021312
AL,2005,Pregnancy,25-29,22830.0,147499,15478.071037769747
AL,2005,Pregnancy,30-34,15040.0,149728,10044.881384911305
AL,2005,Pregnancy,35-39,6290.0,154736,4064.9881087788235
AL,2005,Pregnancy,40+,1440.0,173653,829.239920991863
AL,2006,Abortion,15-19,1960.0,164708,1189.9847001967116
AL,2006,Abortion,20-24,3840.0,162871,2357.6941260261187
AL,2006,Abortion,25-29,2640.0,153897,1715.4330493771806
AL,2006,Abortion,30-34,1420.0,146533,969.0649887738599
AL,2006,Abortion,35-39,770.0,157188,489.8592767895768
AL,2006,Abortion,40+,250.0,170861,146.31776707382025
AL,2006,Birth,15-19,8537.0,164708,5183.111931418025
AL,2006,Birth,20-24,19766.0,162871,12135.984920581319
AL,2006,Birth,25-29,17989.0,153897,11688.986789865949
AL,2006,Birth,30-34,11007.0,146533,7511.618543263292
AL,2006,Birth,35-39,4804.0,157188,3056.2129424638015
AL,2006,Birth,40+,966.0,170861,565.3718519732414
AL,2006,Miscarriage,15-19,1900.0,164708,1153.5565971294654
AL,2006,Miscarriage,20-24,4340.0,162871,2664.68554868577
AL,2006,Miscarriage,25-29,3860.0,153897,2508.1710494681506
AL,2006,Miscarriage,30-34,2340.0,146533,1596.9099110780508
AL,2006,Miscarriage,35-39,1040.0,157188,661.6281141054025
AL,2006,Miscarriage,40+,220.0,170861,128.75963502496182
AL,2006,Pregnancy,15-19,12400.0,164708,7528.474633897564
AL,2006,Pregnancy,20-24,27950.0,162871,17160.820526674484
AL,2006,Pregnancy,25-29,24490.0,153897,15913.240673957258
AL,2006,Pregnancy,30-34,14780.0,146533,10086.465164843414
AL,2006,Pregnancy,35-39,6610.0,157188,4205.155609842991
AL,2006,Pregnancy,40+,1440.0,170861,842.7903383452046
AL,2007,Abortion,15-19,1890.0,167011,1131.6619863362293
AL,2007,Abortion,20-24,3940.0,163425,2410.8918464127273
AL,2007,Abortion,25-29,2750.0,156497,1757.2221831728405
AL,2007,Abortion,30-34,1440.0,145591,989.0721267111292
AL,2007,Abortion,35-39,790.0,159044,496.71788938909987
AL,2007,Abortion,40+,220.0,166904,131.812299285817
AL,2007,Birth,15-19,8696.0,167011,5206.842663058122
AL,2007,Birth,20-24,20228.0,163425,12377.543215542297
AL,2007,Birth,25-29,18434.0,156497,11779.139536221142
AL,2007,Birth,30-34,11356.0,145591,7799.932688146932
AL,2007,Birth,35-39,4998.0,159044,3142.526596413571
AL,2007,Birth,40+,919.0,166904,550.6159229257537
AL,2007,Miscarriage,15-19,1930.0,167011,1155.6125045655676
AL,2007,Miscarriage,20-24,4440.0,163425,2716.842588343277
AL,2007,Miscarriage,25-29,3960.0,156497,2530.3999437688904
AL,2007,Miscarriage,30-34,2410.0,145591,1655.3221009540423
AL,2007,Miscarriage,35-39,1080.0,159044,679.0573677724403
AL,2007,Miscarriage,40+,210.0,166904,125.82083113646168
AL,2007,Pregnancy,15-19,12520.0,167011,7496.512205782853
AL,2007,Pregnancy,20-24,28610.0,163425,17506.501453266024
AL,2007,Pregnancy,25-29,25140.0,156497,16064.205703623713
AL,2007,Pregnancy,30-34,15210.0,145591,10447.074338386301
AL,2007,Pregnancy,35-39,6870.0,159044,4319.559367219134
AL,2007,Pregnancy,40+,1350.0,166904,808.848200162968
AL,2008,Abortion,15-19,1920.0,169375,1133.5793357933578
AL,2008,Abortion,20-24,3800.0,164263,2313.3633258859268
AL,2008,Abortion,25-29,2760.0,157839,1748.6172618934486
AL,2008,Abortion,30-34,1450.0,146382,990.5589485045975
AL,2008,Abortion,35-39,780.0,160006,487.48171943552114
AL,2008,Abortion,40+,210.0,162815,128.98074501735098
AL,2008,Birth,15-19,8559.0,169375,5053.284132841329
AL,2008,Birth,20-24,19980.0,164263,12163.420855579163
AL,2008,Birth,25-29,18603.0,157839,11786.06047934921
AL,2008,Birth,30-34,11422.0,146382,7802.871937806561
AL,2008,Birth,35-39,4906.0,160006,3066.135019936752
AL,2008,Birth,40+,878.0,162815,539.2623529773056
AL,2008,Miscarriage,15-19,1900.0,169375,1121.771217712177
AL,2008,Miscarriage,20-24,4380.0,164263,2666.4556229948316
AL,2008,Miscarriage,25-29,4000.0,157839,2534.2279157876064
AL,2008,Miscarriage,30-34,2430.0,146382,1660.0401688732222
AL,2008,Miscarriage,35-39,1060.0,160006,662.4751571816057
AL,2008,Miscarriage,40+,200.0,162815,122.83880477842952
AL,2008,Pregnancy,15-19,12380.0,169375,7309.225092250922
AL,2008,Pregnancy,20-24,28160.0,164263,17143.23980445992
AL,2008,Pregnancy,25-29,25360.0,157839,16067.004986093425
AL,2008,Pregnancy,30-34,15300.0,146382,10452.104766979546
AL,2008,Pregnancy,35-39,6740.0,160006,4212.342037173606
AL,2008,Pregnancy,40+,1290.0,162815,792.3102908208703
AL,2009,Abortion,15-19,1730.0,169867,1018.4438413582391
AL,2009,Abortion,20-24,3640.0,166287,2188.9865112726793
AL,2009,Abortion,25-29,2570.0,157961,1626.983875766803
AL,2009,Abortion,30-34,1430.0,148915,960.279353993889
AL,2009,Abortion,35-39,840.0,159486,526.6919980437154
AL,2009,Abortion,40+,230.0,159544,144.16085844657275
AL,2009,Birth,15-19,8205.0,169867,4830.249548175926
AL,2009,Birth,20-24,18918.0,166287,11376.716159411139
AL,2009,Birth,25-29,18086.0,157961,11449.6616253379
AL,2009,Birth,30-34,11571.0,148915,7770.204479065239
AL,2009,Birth,35-39,4598.0,159486,2883.0116750059565
AL,2009,Birth,40+,892.0,159544,559.0934162362734
AL,2009,Miscarriage,15-19,1810.0,169867,1065.539510322782
AL,2009,Miscarriage,20-24,4150.0,166287,2495.685170819126
AL,2009,Miscarriage,25-29,3870.0,157961,2449.9718284893106
AL,2009,Miscarriage,30-34,2460.0,148915,1651.949098478998
AL,2009,Miscarriage,35-39,1000.0,159486,627.0142833853755
AL,2009,Miscarriage,40+,200.0,159544,125.35726821441106
AL,2009,Pregnancy,15-19,11750.0,169867,6917.176379167231
AL,2009,Pregnancy,20-24,26710.0,166287,16062.590581344302
AL,2009,Pregnancy,25-29,24530.0,157961,15529.149600217776
AL,2009,Pregnancy,30-34,15460.0,148915,10381.761407514354
AL,2009,Pregnancy,35-39,6440.0,159486,4037.971985001818
AL,2009,Pregnancy,40+,1320.0,159544,827.357970215113
AL,2010,Abortion,15-19,1520.0,166861,910.9378464710148
AL,2010,Abortion,20-24,3520.0,169153,2080.956294006018
AL,2010,Abortion,25-29,2520.0,157444,1600.5690912324383
AL,2010,Abortion,30-34,1450.0,152172,952.8691217832452
AL,2010,Abortion,35-39,710.0,156471,453.7582043957027
AL,2010,Abortion,40+,210.0,158650,132.3668452568547
AL,2010,Birth,15-19,7343.0,166861,4400.668820155698
AL,2010,Birth,20-24,17745.0,169153,10490.502681004771
AL,2010,Birth,25-29,17683.0,157444,11231.294936612383
AL,2010,Birth,30-34,11578.0,152172,7608.495649659595
AL,2010,Birth,35-39,4590.0,156471,2933.450927008839
AL,2010,Birth,40+,956.0,158650,602.5843050740624
AL,2010,Miscarriage,15-19,1620.0,166861,970.8679679493711
AL,2010,Miscarriage,20-24,3900.0,169153,2305.604984836213
AL,2010,Miscarriage,25-29,3790.0,157444,2407.205101496405
AL,2010,Miscarriage,30-34,2460.0,152172,1616.591751439161
AL,2010,Miscarriage,35-39,990.0,156471,632.7051019038672
AL,2010,Miscarriage,40+,210.0,158650,132.3668452568547
AL,2010,Pregnancy,15-19,10490.0,166861,6286.669743079569
AL,2010,Pregnancy,20-24,25170.0,169153,14880.019863673715
AL,2010,Pregnancy,25-29,23990.0,157444,15237.163689946901
AL,2010,Pregnancy,30-34,15490.0,152172,10179.270825118943
AL,2010,Pregnancy,35-39,6290.0,156471,4019.9142333084087
AL,2010,Pregnancy,40+,1380.0,158650,869.8392688307596
AL,2011,Abortion,15-19,1420.0,161238,880.6856944392761
AL,2011,Abortion,20-24,3370.0,173846,1938.4972907055671
AL,2011,Abortion,25-29,2380.0,157257,1513.4461423020916
AL,2011,Abortion,30-34,1420.0,154796,917.3363652807566
AL,2011,Abortion,35-39,730.0,151743,481.07655707347294
AL,2011,Abortion,40+,220.0,160232,137.30091367517102
AL,2011,Birth,15-19,6609.0,161238,4098.909686302237
AL,2011,Birth,20-24,17591.0,173846,10118.725768783866
AL,2011,Birth,25-29,17498.0,157257,11127.008654622687
AL,2011,Birth,30-34,11949.0,154796,7719.191710380113
AL,2011,Birth,35-39,4600.0,151743,3031.4413185451717
AL,2011,Birth,40+,959.0,160232,598.5071646113136
AL,2011,Miscarriage,15-19,1460.0,161238,905.49374216996
AL,2011,Miscarriage,20-24,3860.0,173846,2220.3559472176526
AL,2011,Miscarriage,25-29,3740.0,157257,2378.272509331858
AL,2011,Miscarriage,30-34,2530.0,154796,1634.4091578593761
AL,2011,Miscarriage,35-39,990.0,151743,652.4188924695044
AL,2011,Miscarriage,40+,210.0,160232,131.05996305357232
AL,2011,Pregnancy,15-19,9490.0,161238,5885.70932410474
AL,2011,Pregnancy,20-24,24820.0,173846,14277.003784959103
AL,2011,Pregnancy,25-29,23620.0,157257,15019.999109737564
AL,2011,Pregnancy,30-34,15900.0,154796,10271.583245045093
AL,2011,Pregnancy,35-39,6320.0,151743,4164.936768088149
AL,2011,Pregnancy,40+,1390.0,160232,867.4921364022168
AL,2012,Abortion,15-19,1220.0,158363,770.381970536047
AL,2012,Abortion,20-24,3030.0,177181,1710.1156444539765
AL,2012,Abortion,25-29,2230.0,157293,1417.7363264735238
AL,2012,Abortion,30-34,1440.0,155979,923.2012001615601
AL,2012,Abortion,35-39,700.0,150062,466.47385747224484
AL,2012,Abortion,40+,240.0,161361,148.73482439994794
AL,2012,Birth,15-19,6195.0,158363,3911.8986126809923
AL,2012,Birth,20-24,17100.0,177181,9651.147696423432
AL,2012,Birth,25-29,17347.0,157293,11028.462805083507
AL,2012,Birth,30-34,12211.0,155979,7828.6179549811195
AL,2012,Birth,35-39,4574.0,150062,3048.0734629686394
AL,2012,Birth,40+,885.0,161361,548.459664974808
AL,2012,Miscarriage,15-19,1360.0,158363,858.7864589582164
AL,2012,Miscarriage,20-24,3720.0,177181,2099.547919923694
AL,2012,Miscarriage,25-29,3690.0,157293,2345.940378783544
AL,2012,Miscarriage,30-34,2590.0,155979,1660.479936401695
AL,2012,Miscarriage,35-39,990.0,150062,659.7273127107462
AL,2012,Miscarriage,40+,200.0,161361,123.94568699995662
AL,2012,Pregnancy,15-19,8780.0,158363,5544.22434533319
AL,2012,Pregnancy,20-24,23860.0,177181,13466.455206822404
AL,2012,Pregnancy,25-29,23270.0,157293,14794.04677894121
AL,2012,Pregnancy,30-34,16230.0,155979,10405.246860154251
AL,2012,Pregnancy,35-39,6260.0,150062,4171.60906825179
AL,2012,Pregnancy,40+,1320.0,161361,818.0415341997137
AL,2013,Abortion,15-19,1030.0,157686,653.1968595817003
AL,2013,Abortion,20-24,2890.0,178018,1623.4313384039817
AL,2013,Abortion,25-29,2130.0,158114,1347.1292864641966
AL,2013,Abortion,30-34,1310.0,156646,836.2805306231886
AL,2013,Abortion,35-39,630.0,149557,421.2440741657027
AL,2013,Abortion,40+,200.0,161460,123.86968908708039
AL,2013,Birth,15-19,5392.0,157686,3419.4538513247844
AL,2013,Birth,20-24,17322.0,178018,9730.476693368088
AL,2013,Birth,25-29,17480.0,158114,11055.31451990336
AL,2013,Birth,30-34,12325.0,156646,7868.059190786869
AL,2013,Birth,35-39,4631.0,149557,3096.4782658116974
AL,2013,Birth,40+,897.0,161460,555.5555555555555
AL,2013,Miscarriage,15-19,1180.0,157686,748.3226158314625
AL,2013,Miscarriage,20-24,3750.0,178018,2106.5285532923635
AL,2013,Miscarriage,25-29,3710.0,158114,2346.40828769116
AL,2013,Miscarriage,30-34,2600.0,156646,1659.7934195574735
AL,2013,Miscarriage,35-39,990.0,149557,661.9549736889614
AL,2013,Miscarriage,40+,200.0,161460,123.86968908708039
AL,2013,Pregnancy,15-19,7600.0,157686,4819.704983321284
AL,2013,Pregnancy,20-24,23960.0,178018,13459.313103169343
AL,2013,Pregnancy,25-29,23320.0,158114,14748.852094058717
AL,2013,Pregnancy,30-34,16230.0,156646,10360.941230545306
AL,2013,Pregnancy,35-39,6250.0,149557,4179.008672278796
AL,2013,Pregnancy,40+,1290.0,161460,798.9594946116686
AL,2014,Abortion,15-19,980.0,156561,625.9541009574543
AL,2014,Abortion,20-24,2890.0,176284,1639.4000589957113
AL,2014,Abortion,25-29,2200.0,160306,1372.375332177211
AL,2014,Abortion,30-34,1340.0,156826,854.4501549487967
AL,2014,Abortion,35-39,660.0,150482,438.5906620060871
AL,2014,Abortion,40+,210.0,159771,131.43812081040988
AL,2014,Birth,15-19,5009.0,156561,3199.391930301927
AL,2014,Birth,20-24,17092.0,176284,9695.718272787093
AL,2014,Birth,25-29,18141.0,160306,11316.482227739449
AL,2014,Birth,30-34,13176.0,156826,8401.668090750258
AL,2014,Birth,35-39,4980.0,150482,3309.3659042277486
AL,2014,Birth,40+,916.0,159771,573.3205650587404
AL,2014,Miscarriage,15-19,1100.0,156561,702.6015418910201
AL,2014,Miscarriage,20-24,3710.0,176284,2104.5585532436294
AL,2014,Miscarriage,25-29,3850.0,160306,2401.6568313101193
AL,2014,Miscarriage,30-34,2770.0,156826,1766.288753140423
AL,2014,Miscarriage,35-39,1060.0,150482,704.4031844340187
AL,2014,Miscarriage,40+,200.0,159771,125.17916267658087
AL,2014,Pregnancy,15-19,7090.0,156561,4528.586301824847
AL,2014,Pregnancy,20-24,23690.0,176284,13438.542352113636
AL,2014,Pregnancy,25-29,24190.0,160306,15089.890584257606
AL,2014,Pregnancy,30-34,17280.0,156826,11018.58110262329
AL,2014,Pregnancy,35-39,6700.0,150482,4452.359750667853
AL,2014,Pregnancy,40+,1330.0,159771,832.4414317992628
AL,2015,Abortion,15-19,890.0,157195,566.1757689493941
AL,2015,Abortion,20-24,2880.0,171932,1675.0808459158272
AL,2015,Abortion,25-29,2180.0,163914,1329.9657137279305
AL,2015,Abortion,30-34,1320.0,155879,846.8106672483143
AL,2015,Abortion,35-39,660.0,152081,433.9792610516764
AL,2015,Abortion,40+,190.0,156277,121.57899115032922
AL,2015,Birth,15-19,4739.0,157195,3014.726931518178
AL,2015,Birth,20-24,16794.0,171932,9767.815182746666
AL,2015,Birth,25-29,18531.0,163914,11305.31864270288
AL,2015,Birth,30-34,13287.0,155879,8523.9191937336
AL,2015,Birth,35-39,5272.0,152081,3466.573733733997
