"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Oklahoma","40","1969","1969","85+ years","85+","Other Race","2131-1",0,310,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","85+ years","85+","White","2106-3",0,12834,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1969","1969","85+ years","85+",,,0,14066,0.00 (Unreliable),0.00%
,"Oklahoma","40","1969","1969","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1969","1969","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1969","1969","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1969","1969","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1969","1969",,,,,11,1298671,0.85 (Unreliable),0.29%
,"Oklahoma","40","1970","1970","< 1 year","1","Black or African American","2054-5",0,2070,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","< 1 year","1","Other Race","2131-1",0,1252,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","< 1 year","1","White","2106-3",0,18576,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","< 1 year","1",,,0,21898,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","1-4 years","1-4","Black or African American","2054-5",0,7177,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","1-4 years","1-4","Other Race","2131-1",0,4091,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","1-4 years","1-4","White","2106-3",0,65817,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","1-4 years","1-4",,,0,77085,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","5-9 years","5-9","Black or African American","2054-5",0,10691,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","5-9 years","5-9","Other Race","2131-1",0,6072,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","5-9 years","5-9","White","2106-3",0,99646,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","5-9 years","5-9",,,0,116409,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","10-14 years","10-14","Black or African American","2054-5",0,10828,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","10-14 years","10-14","Other Race","2131-1",0,6475,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","10-14 years","10-14","White","2106-3",0,106819,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","10-14 years","10-14",,,0,124122,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","15-19 years","15-19","Black or African American","2054-5",0,9688,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","15-19 years","15-19","Other Race","2131-1",0,5755,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","15-19 years","15-19","White","2106-3",3,103314,2.90 (Unreliable),0.08%
"Total","Oklahoma","40","1970","1970","15-19 years","15-19",,,3,118757,2.53 (Unreliable),0.08%
,"Oklahoma","40","1970","1970","20-24 years","20-24","Black or African American","2054-5",0,6858,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","20-24 years","20-24","Other Race","2131-1",0,4113,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","20-24 years","20-24","White","2106-3",4,91834,4.36 (Unreliable),0.11%
"Total","Oklahoma","40","1970","1970","20-24 years","20-24",,,4,102805,3.89 (Unreliable),0.11%
,"Oklahoma","40","1970","1970","25-34 years","25-34","Black or African American","2054-5",0,9251,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","25-34 years","25-34","Other Race","2131-1",1,5942,16.83 (Unreliable),0.03%
,"Oklahoma","40","1970","1970","25-34 years","25-34","White","2106-3",1,138705,0.72 (Unreliable),0.03%
"Total","Oklahoma","40","1970","1970","25-34 years","25-34",,,2,153898,1.30 (Unreliable),0.05%
,"Oklahoma","40","1970","1970","35-44 years","35-44","Black or African American","2054-5",1,8658,11.55 (Unreliable),0.03%
,"Oklahoma","40","1970","1970","35-44 years","35-44","Other Race","2131-1",0,5524,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","35-44 years","35-44","White","2106-3",0,132487,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","35-44 years","35-44",,,1,146669,0.68 (Unreliable),0.03%
,"Oklahoma","40","1970","1970","45-54 years","45-54","Black or African American","2054-5",0,7878,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","45-54 years","45-54","Other Race","2131-1",0,5059,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","45-54 years","45-54","White","2106-3",0,132723,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","45-54 years","45-54",,,0,145660,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","55-64 years","55-64","Black or African American","2054-5",0,7673,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","55-64 years","55-64","Other Race","2131-1",0,4513,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","55-64 years","55-64","White","2106-3",0,123494,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","55-64 years","55-64",,,0,135680,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","65-74 years","65-74","Black or African American","2054-5",0,6120,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","65-74 years","65-74","Other Race","2131-1",0,3426,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","65-74 years","65-74","White","2106-3",0,92477,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","65-74 years","65-74",,,0,102023,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","75-84 years","75-84","Black or African American","2054-5",0,2736,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","75-84 years","75-84","Other Race","2131-1",0,1506,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","75-84 years","75-84","White","2106-3",0,51259,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","75-84 years","75-84",,,0,55501,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","85+ years","85+","Black or African American","2054-5",0,941,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","85+ years","85+","Other Race","2131-1",0,373,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","85+ years","85+","White","2106-3",0,13797,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1970","1970","85+ years","85+",,,0,15111,0.00 (Unreliable),0.00%
,"Oklahoma","40","1970","1970","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1970","1970","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1970","1970","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1970","1970","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1970","1970",,,,,10,1315618,0.76 (Unreliable),0.27%
,"Oklahoma","40","1971","1971","< 1 year","1","Black or African American","2054-5",0,2082,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","< 1 year","1","Other Race","2131-1",1,1436,69.64 (Unreliable),0.03%
,"Oklahoma","40","1971","1971","< 1 year","1","White","2106-3",0,18368,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","< 1 year","1",,,1,21886,4.57 (Unreliable),0.03%
,"Oklahoma","40","1971","1971","1-4 years","1-4","Black or African American","2054-5",0,7467,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","1-4 years","1-4","Other Race","2131-1",0,4522,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","1-4 years","1-4","White","2106-3",0,68002,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","1-4 years","1-4",,,0,79991,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","5-9 years","5-9","Black or African American","2054-5",0,10394,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","5-9 years","5-9","Other Race","2131-1",0,6321,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","5-9 years","5-9","White","2106-3",0,96943,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","5-9 years","5-9",,,0,113658,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","10-14 years","10-14","Black or African American","2054-5",0,11015,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","10-14 years","10-14","Other Race","2131-1",0,6976,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","10-14 years","10-14","White","2106-3",0,107937,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","10-14 years","10-14",,,0,125928,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","15-19 years","15-19","Black or African American","2054-5",0,10094,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","15-19 years","15-19","Other Race","2131-1",0,6365,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","15-19 years","15-19","White","2106-3",0,105978,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","15-19 years","15-19",,,0,122437,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","20-24 years","20-24","Black or African American","2054-5",0,7623,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","20-24 years","20-24","Other Race","2131-1",0,4775,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","20-24 years","20-24","White","2106-3",1,98239,1.02 (Unreliable),0.03%
"Total","Oklahoma","40","1971","1971","20-24 years","20-24",,,1,110637,0.90 (Unreliable),0.03%
,"Oklahoma","40","1971","1971","25-34 years","25-34","Black or African American","2054-5",0,9684,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","25-34 years","25-34","Other Race","2131-1",0,6574,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","25-34 years","25-34","White","2106-3",5,142950,3.50 (Unreliable),0.13%
"Total","Oklahoma","40","1971","1971","25-34 years","25-34",,,5,159208,3.14 (Unreliable),0.13%
,"Oklahoma","40","1971","1971","35-44 years","35-44","Black or African American","2054-5",1,8644,11.57 (Unreliable),0.03%
,"Oklahoma","40","1971","1971","35-44 years","35-44","Other Race","2131-1",0,5874,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","35-44 years","35-44","White","2106-3",1,131301,0.76 (Unreliable),0.03%
"Total","Oklahoma","40","1971","1971","35-44 years","35-44",,,2,145819,1.37 (Unreliable),0.05%
,"Oklahoma","40","1971","1971","45-54 years","45-54","Black or African American","2054-5",0,8030,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","45-54 years","45-54","Other Race","2131-1",0,5395,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","45-54 years","45-54","White","2106-3",0,134874,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","45-54 years","45-54",,,0,148299,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","55-64 years","55-64","Black or African American","2054-5",0,7695,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","55-64 years","55-64","Other Race","2131-1",0,4780,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","55-64 years","55-64","White","2106-3",0,124200,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","55-64 years","55-64",,,0,136675,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","65-74 years","65-74","Black or African American","2054-5",0,6235,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","65-74 years","65-74","Other Race","2131-1",0,3679,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","65-74 years","65-74","White","2106-3",0,95644,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","65-74 years","65-74",,,0,105558,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","75-84 years","75-84","Black or African American","2054-5",0,2876,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","75-84 years","75-84","Other Race","2131-1",0,1658,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","75-84 years","75-84","White","2106-3",0,53129,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","75-84 years","75-84",,,0,57663,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","85+ years","85+","Black or African American","2054-5",0,973,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","85+ years","85+","Other Race","2131-1",0,415,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","85+ years","85+","White","2106-3",0,14610,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1971","1971","85+ years","85+",,,0,15998,0.00 (Unreliable),0.00%
,"Oklahoma","40","1971","1971","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1971","1971","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1971","1971","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1971","1971","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1971","1971",,,,,9,1343757,0.67 (Unreliable),0.24%
,"Oklahoma","40","1972","1972","< 1 year","1","Black or African American","2054-5",0,1959,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","< 1 year","1","Other Race","2131-1",0,1257,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","< 1 year","1","White","2106-3",0,17277,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","< 1 year","1",,,0,20493,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","1-4 years","1-4","Black or African American","2054-5",0,7633,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","1-4 years","1-4","Other Race","2131-1",0,4877,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","1-4 years","1-4","White","2106-3",0,68658,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","1-4 years","1-4",,,0,81168,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","5-9 years","5-9","Black or African American","2054-5",0,9995,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","5-9 years","5-9","Other Race","2131-1",0,6468,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","5-9 years","5-9","White","2106-3",0,94270,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","5-9 years","5-9",,,0,110733,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","10-14 years","10-14","Black or African American","2054-5",0,11009,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","10-14 years","10-14","Other Race","2131-1",0,7356,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","10-14 years","10-14","White","2106-3",0,107479,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","10-14 years","10-14",,,0,125844,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","15-19 years","15-19","Black or African American","2054-5",0,10406,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","15-19 years","15-19","Other Race","2131-1",0,6887,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","15-19 years","15-19","White","2106-3",0,107931,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","15-19 years","15-19",,,0,125224,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","20-24 years","20-24","Black or African American","2054-5",4,7969,50.19 (Unreliable),0.11%
,"Oklahoma","40","1972","1972","20-24 years","20-24","Other Race","2131-1",0,5181,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","20-24 years","20-24","White","2106-3",2,97847,2.04 (Unreliable),0.05%
"Total","Oklahoma","40","1972","1972","20-24 years","20-24",,,6,110997,5.41 (Unreliable),0.16%
,"Oklahoma","40","1972","1972","25-34 years","25-34","Black or African American","2054-5",2,10181,19.64 (Unreliable),0.05%
,"Oklahoma","40","1972","1972","25-34 years","25-34","Other Race","2131-1",0,7228,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","25-34 years","25-34","White","2106-3",2,151920,1.32 (Unreliable),0.05%
"Total","Oklahoma","40","1972","1972","25-34 years","25-34",,,4,169329,2.36 (Unreliable),0.11%
,"Oklahoma","40","1972","1972","35-44 years","35-44","Black or African American","2054-5",0,8621,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","35-44 years","35-44","Other Race","2131-1",0,6189,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","35-44 years","35-44","White","2106-3",0,130644,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","35-44 years","35-44",,,0,145454,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","45-54 years","45-54","Black or African American","2054-5",0,8089,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","45-54 years","45-54","Other Race","2131-1",0,5643,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","45-54 years","45-54","White","2106-3",0,136267,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","45-54 years","45-54",,,0,149999,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","55-64 years","55-64","Black or African American","2054-5",0,7670,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","55-64 years","55-64","Other Race","2131-1",0,4985,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","55-64 years","55-64","White","2106-3",0,124488,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","55-64 years","55-64",,,0,137143,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","65-74 years","65-74","Black or African American","2054-5",0,6316,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","65-74 years","65-74","Other Race","2131-1",0,3882,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","65-74 years","65-74","White","2106-3",0,98393,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","65-74 years","65-74",,,0,108591,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","75-84 years","75-84","Black or African American","2054-5",0,2981,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","75-84 years","75-84","Other Race","2131-1",0,1778,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","75-84 years","75-84","White","2106-3",0,54745,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","75-84 years","75-84",,,0,59504,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","85+ years","85+","Black or African American","2054-5",0,988,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","85+ years","85+","Other Race","2131-1",0,449,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","85+ years","85+","White","2106-3",0,15354,0.00 (Unreliable),0.00%
"Total","Oklahoma","40","1972","1972","85+ years","85+",,,0,16791,0.00 (Unreliable),0.00%
,"Oklahoma","40","1972","1972","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1972","1972","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Oklahoma","40","1972","1972","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1972","1972","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Oklahoma","40","1972","1972",,,,,10,1361270,0.73 (Unreliable),0.27%
"Total","Oklahoma","40",,,,,,,49,6598808,0.74,1.31%
,"Oregon","41","1968","1968","< 1 year","1","Black or African American","2054-5",0,254,0.00 (Unreliable),0.00%
