"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
"Total","Alabama","01","1988","1988","35-44 years","35-44",,,1,283377,0.35 (Unreliable),0.07%
,"Alabama","01","1988","1988","45-54 years","45-54","Black or African American","2054-5",0,43769,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","45-54 years","45-54","Other Race","2131-1",0,1759,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","45-54 years","45-54","White","2106-3",0,165757,0.00 (Unreliable),0.00%
"Total","Alabama","01","1988","1988","45-54 years","45-54",,,0,211285,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","55-64 years","55-64","Black or African American","2054-5",0,41038,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","55-64 years","55-64","Other Race","2131-1",0,1066,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","55-64 years","55-64","White","2106-3",0,155202,0.00 (Unreliable),0.00%
"Total","Alabama","01","1988","1988","55-64 years","55-64",,,0,197306,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","65-74 years","65-74","Black or African American","2054-5",0,36106,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","65-74 years","65-74","Other Race","2131-1",0,513,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","65-74 years","65-74","White","2106-3",0,133672,0.00 (Unreliable),0.00%
"Total","Alabama","01","1988","1988","65-74 years","65-74",,,0,170291,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","75-84 years","75-84","Black or African American","2054-5",0,23024,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","75-84 years","75-84","Other Race","2131-1",0,235,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","75-84 years","75-84","White","2106-3",0,83055,0.00 (Unreliable),0.00%
"Total","Alabama","01","1988","1988","75-84 years","75-84",,,0,106314,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","85+ years","85+","Black or African American","2054-5",0,7464,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","85+ years","85+","Other Race","2131-1",0,47,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","85+ years","85+","White","2106-3",0,24537,0.00 (Unreliable),0.00%
"Total","Alabama","01","1988","1988","85+ years","85+",,,0,32048,0.00 (Unreliable),0.00%
,"Alabama","01","1988","1988","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1988","1988","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1988","1988","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1988","1988","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1988","1988",,,,,8,2095359,0.38 (Unreliable),0.56%
"Total","Alabama","01",,,,,,,43,10385705,0.41,3.00%
,"Alaska","02","1984","1984","< 1 year","1","Black or African American","2054-5",0,199,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","< 1 year","1","Other Race","2131-1",0,1314,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","< 1 year","1","White","2106-3",0,4553,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","< 1 year","1",,,0,6066,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","1-4 years","1-4","Black or African American","2054-5",0,1000,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","1-4 years","1-4","Other Race","2131-1",0,4863,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","1-4 years","1-4","White","2106-3",0,15799,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","1-4 years","1-4",,,0,21662,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","5-9 years","5-9","Black or African American","2054-5",0,898,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","5-9 years","5-9","Other Race","2131-1",0,4311,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","5-9 years","5-9","White","2106-3",0,14985,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","5-9 years","5-9",,,0,20194,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","10-14 years","10-14","Black or African American","2054-5",0,733,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","10-14 years","10-14","Other Race","2131-1",0,4587,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","10-14 years","10-14","White","2106-3",0,14742,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","10-14 years","10-14",,,0,20062,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","15-19 years","15-19","Black or African American","2054-5",0,707,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","15-19 years","15-19","Other Race","2131-1",0,4596,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","15-19 years","15-19","White","2106-3",0,14237,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","15-19 years","15-19",,,0,19540,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","20-24 years","20-24","Black or African American","2054-5",0,994,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","20-24 years","20-24","Other Race","2131-1",0,3931,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","20-24 years","20-24","White","2106-3",0,15408,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","20-24 years","20-24",,,0,20333,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","25-34 years","25-34","Black or African American","2054-5",0,2208,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","25-34 years","25-34","Other Race","2131-1",0,8709,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","25-34 years","25-34","White","2106-3",0,45902,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","25-34 years","25-34",,,0,56819,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","35-44 years","35-44","Black or African American","2054-5",0,951,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","35-44 years","35-44","Other Race","2131-1",0,5461,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","35-44 years","35-44","White","2106-3",0,31232,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","35-44 years","35-44",,,0,37644,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","45-54 years","45-54","Black or African American","2054-5",0,478,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","45-54 years","45-54","Other Race","2131-1",0,3423,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","45-54 years","45-54","White","2106-3",0,16338,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","45-54 years","45-54",,,0,20239,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","55-64 years","55-64","Black or African American","2054-5",0,287,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","55-64 years","55-64","Other Race","2131-1",0,2464,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","55-64 years","55-64","White","2106-3",0,10668,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","55-64 years","55-64",,,0,13419,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","65-74 years","65-74","Black or African American","2054-5",0,120,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","65-74 years","65-74","Other Race","2131-1",0,1195,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","65-74 years","65-74","White","2106-3",0,4152,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","65-74 years","65-74",,,0,5467,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","75-84 years","75-84","Black or African American","2054-5",0,37,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","75-84 years","75-84","Other Race","2131-1",0,541,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","75-84 years","75-84","White","2106-3",0,1469,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","75-84 years","75-84",,,0,2047,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","85+ years","85+","Black or African American","2054-5",0,6,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","85+ years","85+","Other Race","2131-1",0,121,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","85+ years","85+","White","2106-3",0,385,0.00 (Unreliable),0.00%
"Total","Alaska","02","1984","1984","85+ years","85+",,,0,512,0.00 (Unreliable),0.00%
,"Alaska","02","1984","1984","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1984","1984","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1984","1984","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1984","1984","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1984","1984",,,,,0,244004,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","< 1 year","1","Black or African American","2054-5",0,220,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","< 1 year","1","Other Race","2131-1",0,1373,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","< 1 year","1","White","2106-3",0,4656,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","< 1 year","1",,,0,6249,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","1-4 years","1-4","Black or African American","2054-5",0,1081,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","1-4 years","1-4","Other Race","2131-1",0,5237,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","1-4 years","1-4","White","2106-3",0,16875,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","1-4 years","1-4",,,0,23193,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","5-9 years","5-9","Black or African American","2054-5",0,975,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","5-9 years","5-9","Other Race","2131-1",0,4566,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","5-9 years","5-9","White","2106-3",0,15848,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","5-9 years","5-9",,,0,21389,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","10-14 years","10-14","Black or African American","2054-5",0,782,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","10-14 years","10-14","Other Race","2131-1",0,4681,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","10-14 years","10-14","White","2106-3",0,15179,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","10-14 years","10-14",,,0,20642,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","15-19 years","15-19","Black or African American","2054-5",0,724,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","15-19 years","15-19","Other Race","2131-1",0,4505,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","15-19 years","15-19","White","2106-3",0,14406,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","15-19 years","15-19",,,0,19635,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","20-24 years","20-24","Black or African American","2054-5",0,1045,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","20-24 years","20-24","Other Race","2131-1",0,4082,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","20-24 years","20-24","White","2106-3",0,15617,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","20-24 years","20-24",,,0,20744,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","25-34 years","25-34","Black or African American","2054-5",0,2295,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","25-34 years","25-34","Other Race","2131-1",0,8842,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","25-34 years","25-34","White","2106-3",1,46020,2.17 (Unreliable),0.07%
"Total","Alaska","02","1985","1985","25-34 years","25-34",,,1,57157,1.75 (Unreliable),0.07%
,"Alaska","02","1985","1985","35-44 years","35-44","Black or African American","2054-5",0,1034,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","35-44 years","35-44","Other Race","2131-1",0,5834,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","35-44 years","35-44","White","2106-3",0,33413,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","35-44 years","35-44",,,0,40281,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","45-54 years","45-54","Black or African American","2054-5",0,510,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","45-54 years","45-54","Other Race","2131-1",0,3528,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","45-54 years","45-54","White","2106-3",0,16986,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","45-54 years","45-54",,,0,21024,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","55-64 years","55-64","Black or African American","2054-5",0,306,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","55-64 years","55-64","Other Race","2131-1",0,2588,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","55-64 years","55-64","White","2106-3",0,11102,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","55-64 years","55-64",,,0,13996,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","65-74 years","65-74","Black or African American","2054-5",0,135,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","65-74 years","65-74","Other Race","2131-1",0,1255,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","65-74 years","65-74","White","2106-3",0,4494,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","65-74 years","65-74",,,0,5884,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","75-84 years","75-84","Black or African American","2054-5",0,40,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","75-84 years","75-84","Other Race","2131-1",0,574,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","75-84 years","75-84","White","2106-3",0,1598,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","75-84 years","75-84",,,0,2212,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","85+ years","85+","Black or African American","2054-5",0,8,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","85+ years","85+","Other Race","2131-1",0,130,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","85+ years","85+","White","2106-3",0,418,0.00 (Unreliable),0.00%
"Total","Alaska","02","1985","1985","85+ years","85+",,,0,556,0.00 (Unreliable),0.00%
,"Alaska","02","1985","1985","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1985","1985","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1985","1985","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1985","1985","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1985","1985",,,,,1,252962,0.40 (Unreliable),0.07%
,"Alaska","02","1986","1986","< 1 year","1","Black or African American","2054-5",0,236,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","< 1 year","1","Other Race","2131-1",0,1369,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","< 1 year","1","White","2106-3",0,4257,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","< 1 year","1",,,0,5862,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","1-4 years","1-4","Black or African American","2054-5",0,1134,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","1-4 years","1-4","Other Race","2131-1",0,5525,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","1-4 years","1-4","White","2106-3",0,17315,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","1-4 years","1-4",,,0,23974,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","5-9 years","5-9","Black or African American","2054-5",0,1041,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","5-9 years","5-9","Other Race","2131-1",0,4878,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","5-9 years","5-9","White","2106-3",0,16720,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","5-9 years","5-9",,,0,22639,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","10-14 years","10-14","Black or African American","2054-5",0,806,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","10-14 years","10-14","Other Race","2131-1",0,4736,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","10-14 years","10-14","White","2106-3",0,15210,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","10-14 years","10-14",,,0,20752,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","15-19 years","15-19","Black or African American","2054-5",0,742,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","15-19 years","15-19","Other Race","2131-1",0,4481,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","15-19 years","15-19","White","2106-3",0,14547,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","15-19 years","15-19",,,0,19770,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","20-24 years","20-24","Black or African American","2054-5",0,1100,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","20-24 years","20-24","Other Race","2131-1",0,4262,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","20-24 years","20-24","White","2106-3",0,15703,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","20-24 years","20-24",,,0,21065,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","25-34 years","25-34","Black or African American","2054-5",0,2323,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","25-34 years","25-34","Other Race","2131-1",0,8885,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","25-34 years","25-34","White","2106-3",1,45169,2.21 (Unreliable),0.07%
"Total","Alaska","02","1986","1986","25-34 years","25-34",,,1,56377,1.77 (Unreliable),0.07%
,"Alaska","02","1986","1986","35-44 years","35-44","Black or African American","2054-5",0,1101,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","35-44 years","35-44","Other Race","2131-1",0,6195,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","35-44 years","35-44","White","2106-3",0,34922,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","35-44 years","35-44",,,0,42218,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","45-54 years","45-54","Black or African American","2054-5",0,522,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","45-54 years","45-54","Other Race","2131-1",0,3633,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","45-54 years","45-54","White","2106-3",0,17459,0.00 (Unreliable),0.00%
"Total","Alaska","02","1986","1986","45-54 years","45-54",,,0,21614,0.00 (Unreliable),0.00%
,"Alaska","02","1986","1986","55-64 years","55-64","Black or African American","2054-5",0,310,0.00 (Unreliable),0.00%
