"Notes","State","State Code","Year","Year Code","Age Group","Age Group Code","Race","Race Code",Deaths,Population,Crude Rate,% of Total Deaths
,"Alabama","01","1977","1977","45-54 years","45-54","Black or African American","2054-5",0,45604,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","45-54 years","45-54","Other Race","2131-1",0,758,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","45-54 years","45-54","White","2106-3",0,160832,0.00 (Unreliable),0.00%
"Total","Alabama","01","1977","1977","45-54 years","45-54",,,0,207194,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","55-64 years","55-64","Black or African American","2054-5",0,42510,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","55-64 years","55-64","Other Race","2131-1",0,387,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","55-64 years","55-64","White","2106-3",0,145311,0.00 (Unreliable),0.00%
"Total","Alabama","01","1977","1977","55-64 years","55-64",,,0,188208,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","65-74 years","65-74","Black or African American","2054-5",0,37154,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","65-74 years","65-74","Other Race","2131-1",0,311,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","65-74 years","65-74","White","2106-3",0,112505,0.00 (Unreliable),0.00%
"Total","Alabama","01","1977","1977","65-74 years","65-74",,,0,149970,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","75-84 years","75-84","Black or African American","2054-5",0,17097,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","75-84 years","75-84","Other Race","2131-1",0,155,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","75-84 years","75-84","White","2106-3",0,55510,0.00 (Unreliable),0.00%
"Total","Alabama","01","1977","1977","75-84 years","75-84",,,0,72762,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","85+ years","85+","Black or African American","2054-5",0,5426,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","85+ years","85+","Other Race","2131-1",0,41,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","85+ years","85+","White","2106-3",0,15729,0.00 (Unreliable),0.00%
"Total","Alabama","01","1977","1977","85+ years","85+",,,0,21196,0.00 (Unreliable),0.00%
,"Alabama","01","1977","1977","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1977","1977","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1977","1977","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1977","1977","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1977","1977",,,,,11,1964730,0.56 (Unreliable),0.45%
,"Alabama","01","1978","1978","< 1 year","1","Black or African American","2054-5",0,10521,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","< 1 year","1","Other Race","2131-1",0,124,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","< 1 year","1","White","2106-3",0,18829,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","< 1 year","1",,,0,29474,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","1-4 years","1-4","Black or African American","2054-5",0,37065,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","1-4 years","1-4","Other Race","2131-1",0,549,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","1-4 years","1-4","White","2106-3",0,76193,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","1-4 years","1-4",,,0,113807,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","5-9 years","5-9","Black or African American","2054-5",0,49607,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","5-9 years","5-9","Other Race","2131-1",0,729,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","5-9 years","5-9","White","2106-3",0,107058,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","5-9 years","5-9",,,0,157394,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","10-14 years","10-14","Black or African American","2054-5",0,52445,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","10-14 years","10-14","Other Race","2131-1",0,702,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","10-14 years","10-14","White","2106-3",0,113443,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","10-14 years","10-14",,,0,166590,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","15-19 years","15-19","Black or African American","2054-5",1,59839,1.67 (Unreliable),0.04%
,"Alabama","01","1978","1978","15-19 years","15-19","Other Race","2131-1",0,652,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","15-19 years","15-19","White","2106-3",2,130369,1.53 (Unreliable),0.08%
"Total","Alabama","01","1978","1978","15-19 years","15-19",,,3,190860,1.57 (Unreliable),0.12%
,"Alabama","01","1978","1978","20-24 years","20-24","Black or African American","2054-5",1,52529,1.90 (Unreliable),0.04%
,"Alabama","01","1978","1978","20-24 years","20-24","Other Race","2131-1",0,844,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","20-24 years","20-24","White","2106-3",2,127880,1.56 (Unreliable),0.08%
"Total","Alabama","01","1978","1978","20-24 years","20-24",,,3,181253,1.66 (Unreliable),0.12%
,"Alabama","01","1978","1978","25-34 years","25-34","Black or African American","2054-5",4,67238,5.95 (Unreliable),0.16%
,"Alabama","01","1978","1978","25-34 years","25-34","Other Race","2131-1",0,1823,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","25-34 years","25-34","White","2106-3",1,218899,0.46 (Unreliable),0.04%
"Total","Alabama","01","1978","1978","25-34 years","25-34",,,5,287960,1.74 (Unreliable),0.21%
,"Alabama","01","1978","1978","35-44 years","35-44","Black or African American","2054-5",0,44922,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","35-44 years","35-44","Other Race","2131-1",0,1168,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","35-44 years","35-44","White","2106-3",0,167855,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","35-44 years","35-44",,,0,213945,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","45-54 years","45-54","Black or African American","2054-5",0,45514,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","45-54 years","45-54","Other Race","2131-1",0,838,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","45-54 years","45-54","White","2106-3",0,161147,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","45-54 years","45-54",,,0,207499,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","55-64 years","55-64","Black or African American","2054-5",0,42589,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","55-64 years","55-64","Other Race","2131-1",0,422,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","55-64 years","55-64","White","2106-3",0,148437,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","55-64 years","55-64",,,0,191448,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","65-74 years","65-74","Black or African American","2054-5",0,37802,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","65-74 years","65-74","Other Race","2131-1",0,336,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","65-74 years","65-74","White","2106-3",0,116027,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","65-74 years","65-74",,,0,154165,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","75-84 years","75-84","Black or African American","2054-5",0,17697,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","75-84 years","75-84","Other Race","2131-1",0,164,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","75-84 years","75-84","White","2106-3",0,57380,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","75-84 years","75-84",,,0,75241,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","85+ years","85+","Black or African American","2054-5",0,5575,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","85+ years","85+","Other Race","2131-1",0,38,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","85+ years","85+","White","2106-3",0,16647,0.00 (Unreliable),0.00%
"Total","Alabama","01","1978","1978","85+ years","85+",,,0,22260,0.00 (Unreliable),0.00%
,"Alabama","01","1978","1978","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1978","1978","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alabama","01","1978","1978","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1978","1978","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alabama","01","1978","1978",,,,,11,1991896,0.55 (Unreliable),0.45%
"Total","Alabama","01",,,,,,,77,11533357,0.67,3.17%
,"Alaska","02","1973","1973","< 1 year","1","Black or African American","2054-5",0,102,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","< 1 year","1","Other Race","2131-1",0,857,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","< 1 year","1","White","2106-3",0,2307,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","< 1 year","1",,,0,3266,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","1-4 years","1-4","Black or African American","2054-5",0,528,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","1-4 years","1-4","Other Race","2131-1",0,2881,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","1-4 years","1-4","White","2106-3",0,9844,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","1-4 years","1-4",,,0,13253,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","5-9 years","5-9","Black or African American","2054-5",0,575,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","5-9 years","5-9","Other Race","2131-1",0,3840,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","5-9 years","5-9","White","2106-3",0,12583,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","5-9 years","5-9",,,0,16998,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","10-14 years","10-14","Black or African American","2054-5",0,498,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","10-14 years","10-14","Other Race","2131-1",0,4162,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","10-14 years","10-14","White","2106-3",0,13075,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","10-14 years","10-14",,,0,17735,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","15-19 years","15-19","Black or African American","2054-5",0,375,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","15-19 years","15-19","Other Race","2131-1",0,3622,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","15-19 years","15-19","White","2106-3",0,11014,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","15-19 years","15-19",,,0,15011,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","20-24 years","20-24","Black or African American","2054-5",0,600,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","20-24 years","20-24","Other Race","2131-1",0,2721,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","20-24 years","20-24","White","2106-3",0,12752,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","20-24 years","20-24",,,0,16073,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","25-34 years","25-34","Black or African American","2054-5",0,886,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","25-34 years","25-34","Other Race","2131-1",0,3945,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","25-34 years","25-34","White","2106-3",0,24525,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","25-34 years","25-34",,,0,29356,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","35-44 years","35-44","Black or African American","2054-5",0,468,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","35-44 years","35-44","Other Race","2131-1",0,2966,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","35-44 years","35-44","White","2106-3",0,14925,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","35-44 years","35-44",,,0,18359,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","45-54 years","45-54","Black or African American","2054-5",0,280,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","45-54 years","45-54","Other Race","2131-1",0,1968,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","45-54 years","45-54","White","2106-3",0,11023,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","45-54 years","45-54",,,0,13271,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","55-64 years","55-64","Black or African American","2054-5",0,141,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","55-64 years","55-64","Other Race","2131-1",0,1294,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","55-64 years","55-64","White","2106-3",0,5540,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","55-64 years","55-64",,,0,6975,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","65-74 years","65-74","Black or African American","2054-5",0,42,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","65-74 years","65-74","Other Race","2131-1",0,686,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","65-74 years","65-74","White","2106-3",0,1852,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","65-74 years","65-74",,,0,2580,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","75-84 years","75-84","Black or African American","2054-5",0,13,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","75-84 years","75-84","Other Race","2131-1",0,270,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","75-84 years","75-84","White","2106-3",0,586,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","75-84 years","75-84",,,0,869,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","85+ years","85+","Black or African American","2054-5",0,5,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","85+ years","85+","Other Race","2131-1",0,87,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","85+ years","85+","White","2106-3",0,160,0.00 (Unreliable),0.00%
"Total","Alaska","02","1973","1973","85+ years","85+",,,0,252,0.00 (Unreliable),0.00%
,"Alaska","02","1973","1973","Not Stated","NS","Black or African American","2054-5",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1973","1973","Not Stated","NS","Other Race","2131-1",0,Not Applicable,Not Applicable,0.00%
,"Alaska","02","1973","1973","Not Stated","NS","White","2106-3",0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1973","1973","Not Stated","NS",,,0,Not Applicable,Not Applicable,0.00%
"Total","Alaska","02","1973","1973",,,,,0,153998,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","< 1 year","1","Black or African American","2054-5",0,72,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","< 1 year","1","Other Race","2131-1",0,841,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","< 1 year","1","White","2106-3",0,2462,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","< 1 year","1",,,0,3375,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","1-4 years","1-4","Black or African American","2054-5",0,555,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","1-4 years","1-4","Other Race","2131-1",0,2939,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","1-4 years","1-4","White","2106-3",0,9918,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","1-4 years","1-4",,,0,13412,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","5-9 years","5-9","Black or African American","2054-5",0,580,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","5-9 years","5-9","Other Race","2131-1",0,3835,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","5-9 years","5-9","White","2106-3",0,12516,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","5-9 years","5-9",,,0,16931,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","10-14 years","10-14","Black or African American","2054-5",0,516,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","10-14 years","10-14","Other Race","2131-1",0,4302,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","10-14 years","10-14","White","2106-3",0,13227,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","10-14 years","10-14",,,0,18045,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","15-19 years","15-19","Black or African American","2054-5",0,403,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","15-19 years","15-19","Other Race","2131-1",0,3865,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","15-19 years","15-19","White","2106-3",0,11469,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","15-19 years","15-19",,,0,15737,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","20-24 years","20-24","Black or African American","2054-5",0,658,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","20-24 years","20-24","Other Race","2131-1",0,2969,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","20-24 years","20-24","White","2106-3",0,13407,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","20-24 years","20-24",,,0,17034,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","25-34 years","25-34","Black or African American","2054-5",0,955,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","25-34 years","25-34","Other Race","2131-1",0,4288,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","25-34 years","25-34","White","2106-3",0,26368,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","25-34 years","25-34",,,0,31611,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","35-44 years","35-44","Black or African American","2054-5",0,488,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","35-44 years","35-44","Other Race","2131-1",0,3099,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","35-44 years","35-44","White","2106-3",0,15487,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","35-44 years","35-44",,,0,19074,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","45-54 years","45-54","Black or African American","2054-5",0,287,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","45-54 years","45-54","Other Race","2131-1",0,2076,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","45-54 years","45-54","White","2106-3",0,11249,0.00 (Unreliable),0.00%
"Total","Alaska","02","1974","1974","45-54 years","45-54",,,0,13612,0.00 (Unreliable),0.00%
,"Alaska","02","1974","1974","55-64 years","55-64","Black or African American","2054-5",0,151,0.00 (Unreliable),0.00%
