Gender Pay Gap,Poverty,Unemployment,Uninsured Women,WIC Shortfall,Voter Abstainment,Inadequate Prenatal Care,No Cancer Screen,Maternity Care Desert,Maternity Practices Score,No Postpartum Visit,No Preventative,Patients Per Doctor,Unintended Pregnancy,Maternal Mortality,Postpartum Depression,Smoking During Pregnancy
-0.07490376185815908,-0.04550782936655711,0.10277250405442194,-0.48689318945476173,1.4339117791218081,-0.06747188014152931,-0.31421074432330914,1.6442424982119308,-0.3909724501061871,0.11376590926650872,-1.1012359511828016,-0.8865709385437142,-0.2130243150382716,-0.0689990168733599,-0.8124603597379697,-0.3842910912189856,-0.7097438719163942
-0.14706235966916067,-0.08445406473142429,0.021959936763766143,-0.6194639098982154,1.4339117791218081,0.19228037945912543,-0.2759143586164263,1.6442424982119308,-0.3909724501061871,0.11376590926650872,-0.983740510479317,-0.8865709385437142,-0.2823195983143256,-0.0689990168733599,-0.563422358424788,-0.3842910912189856,-0.8626629262871396
1.2961095965508675,0.032384641363177265,-0.13966519781754616,0.1538652926885982,-0.8551164072511753,0.9515562152148865,-0.2567661657629873,-1.5307615414168692,0.1090995615489956,0.4886840102522562,-0.9445753635781591,-0.6625381601772232,0.6910625839539879,-2.47601304787563,0.8652693333192554,0.07870348648828222,1.5840419436447866
1.1036866690548646,-0.24023900619089372,-0.3821028996895143,0.2201506529103252,-0.6795031336934602,0.9515562152148865,-0.35250713003019124,-0.8912888968155752,0.1090995615489956,0.020036384020071844,-0.9445753635781591,-0.6625381601772232,0.6910625839539879,-2.47601304787563,0.8652693333192554,0.07870348648828222,1.3546633620886683
0.8150522778108582,-0.20129277082602653,-0.18007148146287405,0.010247012208189864,-0.5038898601357441,1.6908511079244446,-0.19932158720266474,-0.2518162522142823,0.1090995615489956,-0.4486112422121125,-0.9445753635781591,-0.2144726034442474,0.6026145644381192,-2.47601304787563,0.8652693333192554,0.07870348648828222,1.1507712895943414
0.5264178865668527,-0.16234653546115935,0.021959936763766143,-0.19965662849394508,-1.3153442965748445,1.6908511079244446,-0.6588782156852422,0.3876563923870113,0.1090995615489956,-0.4486112422121125,-0.9445753635781591,-0.4385053818107366,0.4112361516440865,-2.47601304787563,0.8652693333192554,0.07870348648828222,0.6665276174203143
0.7909994118738599,0.14922334745777951,-0.8669783034334508,-0.3985127091591258,-1.157897913385168,1.6908511079244446,-0.4865444800042767,1.0271290369883048,0.1090995615489956,-0.4486112422121125,-0.9445753635781591,-1.035926124121371,0.6782417917433402,-2.47601304787563,0.8652693333192554,0.07870348648828222,0.05485139993733264
0.4542592887558511,0.032384641363177265,-0.8669783034334508,-0.5752736697503973,-1.157897913385168,1.7308129940168535,-0.4865444800042767,1.0271290369883048,0.1090995615489956,-0.4486112422121125,-0.9445753635781591,-1.035926124121371,0.6150668736039142,-2.47601304787563,0.9308056494543033,0.07870348648828222,-0.276473217865949
0.4783121546928502,-0.16234653546115935,-0.6245406015614827,0.5515774540189596,0.5497897812105493,-0.26728131060357185,-1.3673613512625529,-1.369775421097663,0.35913556737658703,0.30122495975938246,-0.20043757245611515,0.35805560793677854,0.91904971500421,-0.03360175171156172,-0.19641898806851985,0.6960295900979728,0.7939601627292687
0.28588922719684795,-0.357077712285496,-0.7053531688521388,0.7725286547580492,0.6830136439095063,-0.26728131060357185,-1.4439541226763175,-0.884581141802276,0.35913556737658703,-0.07369314122636503,-0.9445753635781591,0.23359295328872925,0.91904971500421,0.32037089990641915,-0.15709719838749103,0.23303501239070507,0.5390950721113598
0.17765133048034432,-0.24023900619089372,-0.4629154669801708,0.6178628142406862,0.8162375066084632,-0.527033570204228,-1.3099167727022312,-0.3993868625068887,0.35913556737658703,-0.4486112422121125,0.19121389655548574,0.18380789142950973,0.7561209464124887,0.544553579264474,-0.15709719838749103,0.5416980641955507,0.4626355449259869
0.06941343376384579,-0.12340030009629217,-0.22047776510820194,0.4631969737233237,0.6587911234187873,-0.527033570204228,-1.4631023155297564,0.08580741678849851,0.35913556737658703,-0.35488171696567566,-0.6312541883688795,-0.04022488693697684,0.6150668736039142,-0.29318169623141427,-0.15709719838749103,0.8503611160003957,0.1313109271227055
